,sentence,label
7208,What wants to look at now is your.,1
7209,What gave was a to.,0
7210,What donated was a of to.,0
7211,It is to Cleveland that drove the.,1
7212,What became was deadly afraid of flying.,1
7213,It is deadly of flying that became.,0
7214,told us that he wants to quit.,1
7215,It is that he wants to quit that told us.,0
7216,What told us is that he wants to quit.,1
7217,promised us to be gentle.,1
7218,It is to be gentle that promised.,0
7219,will arrive.,1
7220,It is arrive that will.,0
7221,wants the which is on the top.,1
7222,What wants is the which is on the top.,1
7223,The became too friendly with his new.,1
7224,What the became was too friendly with his new.,1
7225,What this in the red will do is put a of on your before.,1
7226,wants to buy these about.,1
7227,which about does want to buy?,1
7228,I sent it to you.,1
7229,I sent to you it.,0
7230,I sent to you.,0
7231,'s's are waiting at the.,1
7232,'s's and are waiting at the.,1
7233,It was that was waiting at the.,1
7234,It was that were waiting at the.,0
7235,It was and that were waiting at the.,1
7236,I will eat on with.,1
7237,I will speak to Hector about this.,1
7238,I doubt that reads.,1
7239,He muttered that the will leave.,1
7240,The that is snoring is informative.,1
7241,The that saw knew me.,1
7242,That the visiting won the could surprise them.,1
7243,That is what you should see.,1
7244,knows that she left.,1
7245,knows whether she will come back.,1
7246,knows that she left and whether she will come back.,1
7247,knows that she left and knows whether she will come back.,1
7248,asked whether she left.,1
7249,I doubt if she kicks perfect every.,1
7250,They think that she can do it.,1
7251,whether she left is most unclear.,1
7252,That the put a there proves her.,1
7253,I prefer for the to put a there.,1
7254,For the to put a there is what I prefer.,1
7255,For the to put a there would surprise you.,1
7256,I prefer for the to win.,1
7257,I prefer for the to will win.,0
7258,I prefer for the to.,0
7259,Let's.,1
7260,I run on the.,1
7261,The three went swimming.,1
7262,I hope that.,1
7263,They know if won.,1
7264,I wonder whether will win.,1
7265,They prefer for to leave.,1
7266,wonders whether will win.,1
7267,wonders whether to win.,1
7268,Whether she will win is a never considered.,1
7269,to win is a never considered.,1
7270,I think that you will see that the will put a on your.,1
7271,They understand that you will prefer for the to put a on your.,1
7272,cuts the easily.,1
7273,The easily.,1
7274,That he won the could surprise them.,1
7275,That him won the could surprise them.,0
7276,For him to win the would surprise them.,1
7277,For he to win the would surprise them.,0
7278,saw.,1
7279,likes.,1
7280,For to leave on is important.,1
7281,"Think about all, she does think about all.",0
7282,"to the, they do to the.",0
7283,can go to the on his.,1
7284,should buy some on.,1
7285,My could write me before her third.,1
7286,My could write to his with a.,1
7287,can go to the quickly.,1
7288,should buy some for her to.,1
7289,My could write me more faithfully.,1
7290,can quickly go to the.,1
7291,My could more faithfully write me.,1
7292,can go to the to.,0
7293,should buy some some.,0
7294,My could write me you.,0
7295,My could write the to his.,0
7296,can go to the on his on a.,1
7297,should buy some on at 5.,1
7298,My could write to his with a pen with your.,1
7299,visited his.,1
7300,She sold the to for five.,1
7301,She ran the on from to.,1
7302,The changed the from solid to liquid to to.,1
7303,We associated their with our corporate.,1
7304,I cycled around.,1
7305,drank some in the from 6 to nine.,1
7306,It was in the or it took in the.,1
7307,It was some or it took some.,0
7308,They wonder whether will run.,1
7309,They wonder about this.,1
7310,They wonder.,1
7311,I know that she runs.,1
7312,I know.,1
7313,I said that she runs.,1
7314,I said that.,1
7315,I said.,0
7316,I prefer for to run.,1
7317,I prefer this.,1
7318,I prefer.,0
7319,I said for to run.,1
7320,I said this.,1
7321,I put the on the.,1
7322,I put the.,0
7323,I put.,0
7324,"Two appeared, arrived, remained, emerged.",1
7325,"Suddenly, there appeared two on the.",1
7326,"Two from the appeared, arrived, remained, emerged.",1
7327,"The ,.",1
7328,"The opens ,.",1
7329,"They melted, broke the.",1
7330,"They opened, closed the.",1
7331,"They cooked, thickened the.",1
7332,"I go, run, ,, ,, ,.",1
7333,"They went me, ran me, swam me, jumped me, flew me, crawled me, danced me, walked me.",0
7334,I danced a.,1
7335,He walked the.,1
7336,The elapsed slowly.,1
7337,The elapsed the.,0
7338,I see.,1
7339,I see.,1
7340,I liked.,1
7341,I liked.,0
7342,They surrounded the.,1
7343,They surrounded.,0
7344,I gave the.,1
7345,I gave.,1
7346,I gave.,1
7347,I handed the to.,1
7348,I handed the.,0
7349,I handed to.,0
7350,I handed.,0
7351,.,1
7352,knows.,1
7353,needed.,0
7354,criticized.,0
7355,.,1
7356,told.,1
7357,The classified the.,1
7358,The classified.,0
7359,The intensified the.,1
7360,This is manageable.,1
7361,it mattered on.,1
7362,I saw on.,1
7363,I put the on the on.,1
7364,I saw with a.,1
7365,It mattered with a.,0
7366,I covered the with.,1
7367,I emptied it with.,0
7368,will complete her within an.,1
7369,will complete her for an.,0
7370,The will reach the of the within an.,1
7371,The will reach the of the for an.,0
7372,will paint the for an.,1
7373,I will read for an.,1
7374,the left.,1
7375,only the left.,1
7376,even the left.,1
7377,all the left.,1
7378,I saw the.,1
7379,I saw only the.,1
7380,I saw all the.,1
7381,", who I saw, will visit us.",1
7382,I saw the brilliant.,1
7383,I saw the brilliant.,1
7384,I saw the brilliant with long.,1
7385,I saw the brilliant with long.,1
7386,I saw the with long.,1
7387,I saw the.,1
7388,I saw the one.,0
7389,I saw the of.,1
7390,I saw the one of.,0
7391,I saw the of with long.,1
7392,The big of with long in the.,1
7393,It is big.,1
7394,It is with long.,1
7395,It is of.,0
7396,It is in the.,1
7397,They are intense.,1
7398,They are intense of.,0
7399,They intensified.,1
7400,They are special.,1
7401,They are special of.,0
7402,They specialized.,1
7403,She is proud.,1
7404,she is the.,1
7405,she is the of.,1
7406,They read the.,1
7407,The is readable.,1
7408,It is readable of the.,0
7409,They are readable of the.,0
7410,The of the thinks that should leave for.,1
7411,Her little will disagree with her.,1
7412,The he met at the departmental will very surely call him.,1
7413,build.,1
7414,will see you.,1
7415,thinks that left.,1
7416,thinks left.,1
7417,whispered that left.,1
7418,will carefully study.,1
7419,carefully.,1
7420,carefully.,0
7421,I wonder if she will use.,1
7422,"Yes, she will.",1
7423,"Yes, she.",0
7424,"Yes, she will use.",0
7425,I wonder if she used.,1
7426,"Yes, she did.",1
7427,"Yes, she used.",0
7428,will have been eating.,1
7429,"won't have been eating, but.",0
7430,"won't have been eating, but will.",1
7431,"won't have been eating, but will have.",1
7432,"won't have been eating, but will have been.",1
7433,will enthusiastically have been eating.,1
7434,will have enthusiastically been eating.,1
7435,will have been eating enthusiastically cake.,0
7436,will have been eating enthusiastically.,1
7437,studied carefully Russian.,0
7438,has carefully studied Russian.,1
7439,had carefully studied Russian.,1
7440,is carefully studying.,1
7441,was carefully studying.,1
7442,goes to.,1
7443,to?,0
7444,Mary that will come.,1
7445,thinks whether will come.,0
7446,Mary for to come.,0
7447,Mary whether will come.,1
7448,Mary for to come.,0
7449,Mary that will come.,0
7450,Mary whether will come.,0
7451,Mary for to come.,1
7452,I wonder has worked for.,1
7453,I wonder whether has worked for.,1
7454,I wonder whether has worked for.,0
7455,I wonder has whether worked for.,0
7456,Will not go to?,1
7457,not studied for his?,1
7458,not pass her?,1
7459,Won't go to?,1
7460,Shouldn't taste the?,1
7461,Hasn't studied for his?,1
7462,Isn't sick?,1
7463,n't pass her?,1
7464,Will not go to?,0
7465,Should not taste the?,0
7466,not studied for his?,0
7467,Is not sick?,0
7468,not pass her?,0
7469,put.,0
7470,arrived.,0
7471,Mary that said if left.,0
7472,told in the that put.,0
7473,she will win the.,1
7474,her will the.,0
7475,"finished the and did too, finish the.",1
7476,we need to provide two and.,1
7477,we also need to explain the between these.,1
7478,not liked.,0
7479,liked not.,0
7480,did not like.,1
7481,"will endorse the, but will not endorse the.",1
7482,Will indeed not endorse the?,1
7483,He will indeed not endorse the.,0
7484,He will indeed endorse the.,1
7485,He will not endorse the; and indeed.,1
7486,thinks that left.,1
7487,asked whether left.,1
7488,was wondering whether to leave or not.,1
7489,was wondering whether to leave.,1
7490,I read these big three.,0
7491,sent.,0
7492,sent a to.,1
7493,send a.,1
7494,"sent a ,.",1
7495,examined a.,0
7496,examined a.,0
7497,We put.,0
7498,We put a on the.,1
7499,We think that left.,1
7500,We think for left.,0
7501,We think if left.,0
7502,We wonder whether left.,1
7503,We wonder if left.,1
7504,We wonder that left.,0
7505,came in.,1
7506,"Then, left.",1
7507,He took his.,1
7508,He hurt himself with it when he tried to open it.,1
7509,The can't even open an!,1
7510,hurt with's when tried to open it.,0
7511,can't even open an!,1
7512,said he was sick.,1
7513,The who graded him says that did really well.,1
7514,should decide soon.,0
7515,wrote a to himself last.,0
7516,He should decide soon.,1
7517,wrote a to him last.,1
7518,Our and the's like each other.,1
7519,The fought with each other.,1
7520,Each of our and the's likes the other.,1
7521,Each of the fought with the other.,1
7522,the likes himself.,1
7523,the likes herself.,0
7524,the likes themselves.,0
7525,the likes themselves.,1
7526,the likes herself.,0
7527,each of the likes herself.,1
7528,the likes.,0
7529,likes.,0
7530,'s of herself surprised.,1
7531,I noticed's excessive of himself.,1
7532,noticed's excessive of himself.,1
7533,noticed's excessive of.,0
7534,noticed that excessively appreciates herself.,0
7535,loved the new of himself.,1
7536,I showed several of.,1
7537,believes that saw himself.,0
7538,noticed that excessively appreciates himself.,1
7539,appreciates only and herself.,1
7540,appreciates and himself.,0
7541,really appreciates and constantly praises herself and knows it.,1
7542,really appreciates and constantly praises himself and knows it.,0
7543,heard their of each other.,1
7544,heard their of themselves.,1
7545,They heard's of each other.,0
7546,They heard's of themselves.,0
7547,heard that they criticized each other.,0
7548,They heard that criticized each other.,0
7549,likes himself.,1
7550,The are proud of themselves.,1
7551,likes himself.,1
7552,No spy betrayed himself.,1
7553,I heard's of himself.,1
7554,I heard's of.,0
7555,heard that I criticized myself.,1
7556,I heard that criticized myself.,0
7557,likes herself.,1
7558,Our and the's like them.,0
7559,likes herself.,0
7560,laughs.,0
7561,the likes them.,1
7562,'s likes him.,1
7563,believes that saw himself.,1
7564,believes that saw him.,1
7565,believes that saw herself.,0
7566,They like their.,1
7567,thinks he is smart.,1
7568,Who in this thinks he is smart?,1
7569,'s saw him.,1
7570,No's saw himself.,0
7571,The of's hometown wrote to him.,1
7572,The of his visited.,1
